PROM_FECHA_INICIO,PROM_FECHA_FIN,ARTC_ARTC_COD,EVENTO_ID,PRONOSTICO_VENTA,STOCK_INICIAL_PROMO,GEOG_LOCL_COD,PROM_PVP_OFERTA,PROM_LOCAL_ACTIVO,PROM_ESTIBA
4/24/2025,4/27/2025,271245000,2518,,0,125,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,161,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,304,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,121,530,1,0
4/24/2025,4/27/2025,271059000,2518,,0,312,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,332,349,1,0
4/24/2025,4/27/2025,271021000,2518,,0,164,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,141,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,301,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,305,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,168,149,1,0
4/24/2025,4/27/2025,270801000,2518,,0,125,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,155,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,304,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,304,149,1,0
4/24/2025,4/27/2025,340260000,2518,,0,312,349,1,0
4/24/2025,4/27/2025,340371000,2518,,0,312,349,1,0
4/24/2025,4/27/2025,270403000,2518,,0,334,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,308,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,156,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,124,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,125,149,1,0
4/24/2025,4/27/2025,270403000,2518,,0,159,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,101,530,1,0
4/24/2025,4/27/2025,271059000,2518,,0,101,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,104,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,115,149,1,0
4/24/2025,4/27/2025,271059000,2518,,0,120,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,313,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,313,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,321,,1,0
4/24/2025,4/27/2025,280026000,2518,,0,324,389,1,0
4/24/2025,4/27/2025,280718000,2518,,0,325,149,1,0
4/24/2025,4/27/2025,340260000,2518,,0,333,349,1,0
4/24/2025,4/27/2025,271226000,2518,,0,163,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,111,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,126,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,121,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,119,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,312,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,334,530,1,0
4/24/2025,4/27/2025,280718000,2518,,0,148,149,1,0
4/24/2025,4/27/2025,280026000,2518,,0,166,389,1,0
4/24/2025,4/27/2025,270403000,2518,,0,315,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,306,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,331,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,313,349,1,0
4/24/2025,4/27/2025,280718000,2518,,0,333,149,1,0
4/24/2025,4/27/2025,340371000,2518,,0,111,349,1,0
4/24/2025,4/27/2025,270403000,2518,,0,312,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,312,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,314,149,1,0
4/24/2025,4/27/2025,270801000,2518,,0,326,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,326,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,332,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,164,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,124,179,1,0
4/24/2025,4/27/2025,300517000,2518,,0,148,530,1,0
4/24/2025,4/27/2025,340371000,2518,,0,301,349,1,0
4/24/2025,4/27/2025,270801000,2518,,0,307,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,307,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,307,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,168,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,156,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,156,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,107,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,161,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,304,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,162,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,148,179,1,0
4/24/2025,4/27/2025,271245000,2518,,0,301,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,309,179,1,0
4/24/2025,4/27/2025,271021000,2518,,0,333,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,328,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,307,149,1,0
4/24/2025,4/27/2025,270801000,2518,,0,156,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,306,349,1,0
4/24/2025,4/27/2025,280718000,2518,,0,306,149,1,0
4/24/2025,4/27/2025,271021000,2518,,0,126,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,310,530,1,0
4/24/2025,4/27/2025,271226000,2518,,0,168,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,132,530,1,0
4/24/2025,4/27/2025,270403000,2518,,0,132,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,134,530,1,0
4/24/2025,4/27/2025,271226000,2518,,0,134,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,140,349,1,0
4/24/2025,4/27/2025,271245000,2518,,0,143,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,143,349,1,0
4/24/2025,4/27/2025,340260000,2518,,0,144,349,1,0
4/24/2025,4/27/2025,300517000,2518,,0,144,530,1,0
4/24/2025,4/27/2025,271226000,2518,,0,146,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,115,349,1,0
4/24/2025,4/27/2025,280718000,2518,,0,140,149,1,0
4/24/2025,4/27/2025,280134000,2518,,0,140,179,1,0
4/24/2025,4/27/2025,340260000,2518,,0,143,349,1,0
4/24/2025,4/27/2025,280026000,2518,,0,144,389,1,0
4/24/2025,4/27/2025,280026000,2518,,0,146,389,1,0
4/24/2025,4/27/2025,271021000,2518,,0,146,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,147,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,150,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,150,179,1,0
4/24/2025,4/27/2025,280134000,2518,,0,101,179,1,0
4/24/2025,4/27/2025,270801000,2518,,0,102,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,108,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,120,530,1,0
4/24/2025,4/27/2025,280134000,2518,,0,119,179,1,0
4/24/2025,4/27/2025,271245000,2518,,0,147,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,159,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,101,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,108,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,122,530,1,0
4/24/2025,4/27/2025,270801000,2518,,0,318,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,319,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,321,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,323,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,323,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,323,349,1,0
4/24/2025,4/27/2025,340371000,2518,,0,330,349,1,0
4/24/2025,4/27/2025,271226000,2518,,0,131,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,155,530,1,0
4/24/2025,4/27/2025,271245000,2518,,0,165,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,121,349,1,0
4/24/2025,4/27/2025,280718000,2518,,0,312,149,1,0
4/24/2025,4/27/2025,270801000,2518,,0,317,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,317,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,322,530,1,0
4/24/2025,4/27/2025,271021000,2518,,0,325,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,119,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,334,349,1,0
4/24/2025,4/27/2025,340260000,2518,,0,328,349,1,0
4/24/2025,4/27/2025,340260000,2518,,0,417,349,1,0
4/24/2025,4/27/2025,270403000,2518,,0,124,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,315,349,1,0
4/24/2025,4/27/2025,270801000,2518,,0,310,,1,0
4/24/2025,4/27/2025,280026000,2518,,0,331,389,1,0
4/24/2025,4/27/2025,270801000,2518,,0,149,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,150,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,101,,1,0
4/24/2025,4/27/2025,280026000,2518,,0,127,389,1,0
4/24/2025,4/27/2025,300517000,2518,,0,325,530,1,0
4/24/2025,4/27/2025,271059000,2518,,0,316,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,103,,1,0
4/24/2025,4/27/2025,280026000,2518,,0,104,389,1,0
4/24/2025,4/27/2025,271245000,2518,,0,102,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,127,349,1,0
4/24/2025,4/27/2025,270403000,2518,,0,321,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,161,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,304,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,145,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,119,149,1,0
4/24/2025,4/27/2025,271226000,2518,,0,312,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,332,530,1,0
4/24/2025,4/27/2025,271245000,2518,,0,328,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,417,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,308,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,309,530,1,0
4/24/2025,4/27/2025,271021000,2518,,0,335,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,331,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,333,530,1,0
4/24/2025,4/27/2025,271021000,2518,,0,316,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,160,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,161,530,1,0
4/24/2025,4/27/2025,271021000,2518,,0,161,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,152,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,152,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,152,530,1,0
4/24/2025,4/27/2025,271059000,2518,,0,322,,1,0
4/24/2025,4/27/2025,280026000,2518,,0,148,389,1,0
4/24/2025,4/27/2025,271059000,2518,,0,198,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,198,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,311,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,311,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,311,530,1,0
4/24/2025,4/27/2025,280718000,2518,,0,311,149,1,0
4/24/2025,4/27/2025,271226000,2518,,0,173,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,335,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,306,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,310,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,131,349,1,0
4/24/2025,4/27/2025,340371000,2518,,0,120,349,1,0
4/24/2025,4/27/2025,271226000,2518,,0,329,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,119,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,152,149,1,0
4/24/2025,4/27/2025,270403000,2518,,0,332,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,164,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,305,349,1,0
4/24/2025,4/27/2025,280134000,2518,,0,305,179,1,0
4/24/2025,4/27/2025,271245000,2518,,0,166,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,166,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,306,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,132,349,1,0
4/24/2025,4/27/2025,280134000,2518,,0,132,179,1,0
4/24/2025,4/27/2025,280026000,2518,,0,134,389,1,0
4/24/2025,4/27/2025,340371000,2518,,0,134,349,1,0
4/24/2025,4/27/2025,270403000,2518,,0,134,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,139,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,139,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,140,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,144,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,140,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,143,179,1,0
4/24/2025,4/27/2025,280718000,2518,,0,143,149,1,0
4/24/2025,4/27/2025,280718000,2518,,0,144,149,1,0
4/24/2025,4/27/2025,271245000,2518,,0,146,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,149,530,1,0
4/24/2025,4/27/2025,271021000,2518,,0,159,,1,0
4/24/2025,4/27/2025,280026000,2518,,0,101,389,1,0
4/24/2025,4/27/2025,340260000,2518,,0,101,349,1,0
4/24/2025,4/27/2025,340371000,2518,,0,102,349,1,0
4/24/2025,4/27/2025,271059000,2518,,0,108,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,122,349,1,0
4/24/2025,4/27/2025,300517000,2518,,0,304,530,1,0
4/24/2025,4/27/2025,270801000,2518,,0,144,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,150,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,151,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,153,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,115,530,1,0
4/24/2025,4/27/2025,270801000,2518,,0,120,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,120,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,319,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,316,530,1,0
4/24/2025,4/27/2025,340260000,2518,,0,304,349,1,0
4/24/2025,4/27/2025,271059000,2518,,0,326,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,148,349,1,0
4/24/2025,4/27/2025,271021000,2518,,0,198,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,301,149,1,0
4/24/2025,4/27/2025,280026000,2518,,0,301,389,1,0
4/24/2025,4/27/2025,271021000,2518,,0,305,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,173,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,315,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,306,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,327,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,107,,1,0
4/24/2025,4/27/2025,280026000,2518,,0,126,389,1,0
4/24/2025,4/27/2025,271226000,2518,,0,167,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,314,,1,0
4/24/2025,4/27/2025,280026000,2518,,0,332,389,1,0
4/24/2025,4/27/2025,271059000,2518,,0,307,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,335,179,1,0
4/24/2025,4/27/2025,340260000,2518,,0,310,349,1,0
4/24/2025,4/27/2025,300517000,2518,,0,119,530,1,0
4/24/2025,4/27/2025,340260000,2518,,0,146,349,1,0
4/24/2025,4/27/2025,340371000,2518,,0,104,349,1,0
4/24/2025,4/27/2025,270403000,2518,,0,325,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,160,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,165,179,1,0
4/24/2025,4/27/2025,280134000,2518,,0,332,179,1,0
4/24/2025,4/27/2025,271059000,2518,,0,115,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,102,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,120,179,1,0
4/24/2025,4/27/2025,271021000,2518,,0,313,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,318,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,324,149,1,0
4/24/2025,4/27/2025,280026000,2518,,0,316,389,1,0
4/24/2025,4/27/2025,271021000,2518,,0,160,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,304,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,165,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,165,349,1,0
4/24/2025,4/27/2025,340371000,2518,,0,145,349,1,0
4/24/2025,4/27/2025,271059000,2518,,0,119,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,322,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,326,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,148,349,1,0
4/24/2025,4/27/2025,271226000,2518,,0,305,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,307,349,1,0
4/24/2025,4/27/2025,280026000,2518,,0,309,389,1,0
4/24/2025,4/27/2025,340260000,2518,,0,173,349,1,0
4/24/2025,4/27/2025,300517000,2518,,0,157,530,1,0
4/24/2025,4/27/2025,270403000,2518,,0,131,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,131,179,1,0
4/24/2025,4/27/2025,270801000,2518,,0,158,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,165,530,1,0
4/24/2025,4/27/2025,271021000,2518,,0,165,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,145,349,1,0
4/24/2025,4/27/2025,271245000,2518,,0,145,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,145,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,119,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,322,149,1,0
4/24/2025,4/27/2025,271021000,2518,,0,162,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,309,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,309,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,173,530,1,0
4/24/2025,4/27/2025,280718000,2518,,0,331,149,1,0
4/24/2025,4/27/2025,340371000,2518,,0,310,349,1,0
4/24/2025,4/27/2025,271245000,2518,,0,111,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,314,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,317,349,1,0
4/24/2025,4/27/2025,280718000,2518,,0,326,149,1,0
4/24/2025,4/27/2025,271021000,2518,,0,124,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,158,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,322,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,148,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,301,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,305,149,1,0
4/24/2025,4/27/2025,271245000,2518,,0,309,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,306,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,145,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,124,149,1,0
4/24/2025,4/27/2025,271226000,2518,,0,301,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,166,349,1,0
4/24/2025,4/27/2025,271021000,2518,,0,141,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,132,149,1,0
4/24/2025,4/27/2025,271021000,2518,,0,134,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,139,179,1,0
4/24/2025,4/27/2025,271226000,2518,,0,139,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,139,349,1,0
4/24/2025,4/27/2025,280134000,2518,,0,146,179,1,0
4/24/2025,4/27/2025,271059000,2518,,0,146,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,151,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,140,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,144,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,147,149,1,0
4/24/2025,4/27/2025,271059000,2518,,0,153,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,108,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,108,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,318,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,126,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,126,149,1,0
4/24/2025,4/27/2025,300517000,2518,,0,143,530,1,0
4/24/2025,4/27/2025,270403000,2518,,0,153,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,153,349,1,0
4/24/2025,4/27/2025,271021000,2518,,0,102,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,102,179,1,0
4/24/2025,4/27/2025,340260000,2518,,0,108,349,1,0
4/24/2025,4/27/2025,300517000,2518,,0,117,530,1,0
4/24/2025,4/27/2025,271059000,2518,,0,117,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,127,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,313,530,1,0
4/24/2025,4/27/2025,280026000,2518,,0,313,389,1,0
4/24/2025,4/27/2025,280134000,2518,,0,319,179,1,0
4/24/2025,4/27/2025,340260000,2518,,0,329,349,1,0
4/24/2025,4/27/2025,271226000,2518,,0,330,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,163,349,1,0
4/24/2025,4/27/2025,271226000,2518,,0,107,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,125,,1,0
4/24/2025,4/27/2025,271059000,2518,,0,126,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,131,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,152,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,314,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,417,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,311,179,1,0
4/24/2025,4/27/2025,271021000,2518,,0,149,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,125,349,1,0
4/24/2025,4/27/2025,271059000,2518,,0,304,,1,0
4/24/2025,4/27/2025,280026000,2518,,0,322,389,1,0
4/24/2025,4/27/2025,271245000,2518,,0,162,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,309,349,1,0
4/24/2025,4/27/2025,340260000,2518,,0,309,349,1,0
4/24/2025,4/27/2025,340371000,2518,,0,311,349,1,0
4/24/2025,4/27/2025,340371000,2518,,0,168,349,1,0
4/24/2025,4/27/2025,271245000,2518,,0,134,,1,0
4/24/2025,4/27/2025,271245000,2518,,0,151,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,159,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,108,179,1,0
4/24/2025,4/27/2025,270403000,2518,,0,120,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,318,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,323,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,333,349,1,0
4/24/2025,4/27/2025,271245000,2518,,0,163,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,163,179,1,0
4/24/2025,4/27/2025,280718000,2518,,0,111,149,1,0
4/24/2025,4/27/2025,280134000,2518,,0,125,179,1,0
4/24/2025,4/27/2025,300517000,2518,,0,125,530,1,0
4/24/2025,4/27/2025,340260000,2518,,0,152,349,1,0
4/24/2025,4/27/2025,271059000,2518,,0,317,,1,0
4/24/2025,4/27/2025,300517000,2518,,0,317,530,1,0
4/24/2025,4/27/2025,300517000,2518,,0,326,530,1,0
4/24/2025,4/27/2025,280718000,2518,,0,334,149,1,0
4/24/2025,4/27/2025,280134000,2518,,0,334,179,1,0
4/24/2025,4/27/2025,271226000,2518,,0,164,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,328,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,335,,1,0
4/24/2025,4/27/2025,271226000,2518,,0,335,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,324,,1,0
4/24/2025,4/27/2025,270403000,2518,,0,327,,1,0
4/24/2025,4/27/2025,340260000,2518,,0,111,349,1,0
4/24/2025,4/27/2025,280134000,2518,,0,126,179,1,0
4/24/2025,4/27/2025,280134000,2518,,0,155,179,1,0
4/24/2025,4/27/2025,270801000,2518,,0,165,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,121,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,312,,1,0
4/24/2025,4/27/2025,340371000,2518,,0,314,349,1,0
4/24/2025,4/27/2025,270801000,2518,,0,328,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,198,,1,0
4/24/2025,4/27/2025,271021000,2518,,0,309,,1,0
4/24/2025,4/27/2025,280718000,2518,,0,309,149,1,0
4/24/2025,4/27/2025,300517000,2518,,0,315,530,1,0
4/24/2025,4/27/2025,340371000,2518,,0,156,349,1,0
4/24/2025,4/27/2025,340260000,2518,,0,306,349,1,0
4/24/2025,4/27/2025,280134000,2518,,0,331,179,1,0
4/24/2025,4/27/2025,340260000,2518,,0,318,349,1,0
4/24/2025,4/27/2025,270403000,2518,,0,314,,1,0
4/24/2025,4/27/2025,270801000,2518,,0,148,,1,0
4/24/2025,4/27/2025,280134000,2518,,0,330,179,1,0
4/24/2025,4/27/2025,280026000,2518,,0,312,389,1,0
4/24/2025,4/27/2025,300517000,2518,,0,305,530,1,0
4/24/2025,4/27/2025,270801000,2518,,0,324,,1,0
